date,gold_rate_usd,gold_rate,exchange_rate,inflation_rate,policy_repo_rate,closing_price
2021-03-19 00:00:00,1741.40,126545.45,72.67,5.52,4,14744.00
2021-03-20 00:00:00,1741.40,126545.45,72.67,5.52,4,14744.00
2021-03-21 00:00:00,1741.40,126545.45,72.67,5.52,4,14744.00
2021-03-22 00:00:00,1737.80,125825.41,72.40,5.52,4,14736.40
2021-03-23 00:00:00,1724.70,124834.65,72.38,5.52,4,14814.75
2021-03-24 00:00:00,1732.90,125829.68,72.61,5.52,4,14549.40
2021-03-25 00:00:00,1724.90,125306.40,72.65,5.52,4,14324.90
2021-03-26 00:00:00,1732.20,125779.89,72.61,5.52,4,14507.30
2021-03-27 00:00:00,1732.20,125779.89,72.61,5.52,4,14507.30
2021-03-28 00:00:00,1732.20,125779.89,72.61,5.52,4,14507.30
2021-03-29 00:00:00,1712.10,124036.84,72.45,5.52,4,14507.30
2021-03-30 00:00:00,1683.90,122490.08,72.74,5.52,4,14845.10
2021-03-31 00:00:00,1713.80,125870.55,73.45,5.52,4,14690.70
2021-04-01 00:00:00,1726.50,126385.84,73.20,4.23,4,14867.35
2021-04-02 00:00:00,1726.50,126530.52,73.29,4.23,4,14867.35
2021-04-03 00:00:00,1726.50,126530.52,73.29,4.23,4,14867.35
2021-04-04 00:00:00,1726.50,126530.52,73.29,4.23,4,14867.35
2021-04-05 00:00:00,1727.00,126720.35,73.38,4.23,4,14637.80
2021-04-06 00:00:00,1741.50,127616.25,73.28,4.23,4,14683.50
2021-04-07 00:00:00,1740.10,127879.94,73.49,4.23,4,14819.05
2021-04-08 00:00:00,1756.80,130708.55,74.40,4.23,4,14873.80
2021-04-09 00:00:00,1743.30,129953.43,74.54,4.23,4,14834.85
2021-04-10 00:00:00,1743.30,129953.43,74.54,4.23,4,14834.85
2021-04-11 00:00:00,1743.30,129953.43,74.54,4.23,4,14834.85
2021-04-12 00:00:00,1731.20,129371.71,74.73,4.23,4,14310.80
2021-04-13 00:00:00,1746.20,130949.28,74.99,4.23,4,14504.80
2021-04-14 00:00:00,1734.90,130432.39,75.18,4.23,4,14504.80
2021-04-15 00:00:00,1765.40,132451.08,75.03,4.23,4,14581.45
2021-04-16 00:00:00,1779.00,132940.05,74.73,4.23,4,14617.85
2021-04-17 00:00:00,1779.00,132940.05,74.73,4.23,4,14617.85
2021-04-18 00:00:00,1779.00,132940.05,74.73,4.23,4,14617.85
2021-04-19 00:00:00,1769.40,131932.13,74.56,4.23,4,14359.45
2021-04-20 00:00:00,1777.30,133081.02,74.88,4.23,4,14296.40
2021-04-21 00:00:00,1792.30,135227.61,75.45,4.23,4,14296.40
2021-04-22 00:00:00,1781.20,134355.02,75.43,4.23,4,14406.15
2021-04-23 00:00:00,1777.00,133437.95,75.09,4.23,4,14341.35
2021-04-24 00:00:00,1777.00,133437.95,75.09,4.23,4,14341.35
2021-04-25 00:00:00,1777.00,133437.95,75.09,4.23,4,14341.35
2021-04-26 00:00:00,1779.20,133205.33,74.87,4.23,4,14485.00
2021-04-27 00:00:00,1778.00,133020.90,74.81,4.23,4,14653.05
2021-04-28 00:00:00,1773.20,132236.38,74.57,4.23,4,14864.55
2021-04-29 00:00:00,1768.10,131390.69,74.31,4.23,4,14894.90
2021-04-30 00:00:00,1767.30,130967.18,74.11,4.23,4,14631.10
2021-05-01 00:00:00,1767.30,130967.18,74.11,6.3,4,14631.10
2021-05-02 00:00:00,1767.30,130967.18,74.11,6.3,4,14631.10
2021-05-03 00:00:00,1791.40,132733.43,74.09,6.3,4,14634.15
2021-05-04 00:00:00,1775.80,131120.64,73.84,6.3,4,14496.50
2021-05-05 00:00:00,1784.10,131628.93,73.78,6.3,4,14617.85
2021-05-06 00:00:00,1815.50,133982.81,73.80,6.3,4,14724.80
2021-05-07 00:00:00,1831.10,134796.78,73.62,6.3,4,14823.15
2021-05-08 00:00:00,1831.10,134796.78,73.62,6.3,4,14823.15
2021-05-09 00:00:00,1831.10,134796.78,73.62,6.3,4,14823.15
2021-05-10 00:00:00,1837.50,134670.92,73.29,6.3,4,14942.35
2021-05-11 00:00:00,1835.90,134938.65,73.50,6.3,4,14850.75
2021-05-12 00:00:00,1822.60,133733.45,73.38,6.3,4,14696.50
2021-05-13 00:00:00,1823.80,134380.51,73.68,6.3,4,14696.50
2021-05-14 00:00:00,1837.90,134984.38,73.44,6.3,4,14677.80
2021-05-15 00:00:00,1837.90,134984.38,73.44,6.3,4,14677.80
2021-05-16 00:00:00,1837.90,134984.38,73.44,6.3,4,14677.80
2021-05-17 00:00:00,1867.50,136848.35,73.28,6.3,4,14923.15
2021-05-18 00:00:00,1867.80,136853.15,73.27,6.3,4,15108.10
2021-05-19 00:00:00,1881.30,137576.08,73.13,6.3,4,15030.15
2021-05-20 00:00:00,1881.80,137790.86,73.22,6.3,4,14906.05
2021-05-21 00:00:00,1876.70,137040.19,73.02,6.3,4,15175.30
2021-05-22 00:00:00,1876.70,137040.19,73.02,6.3,4,15175.30
2021-05-23 00:00:00,1876.70,137040.19,73.02,6.3,4,15175.30
2021-05-24 00:00:00,1884.60,137405.80,72.91,6.3,4,15197.70
2021-05-25 00:00:00,1898.10,138251.15,72.84,6.3,4,15208.45
2021-05-26 00:00:00,1901.30,138423.96,72.80,6.3,4,15301.45
2021-05-27 00:00:00,1895.70,137765.26,72.67,6.3,4,15337.85
2021-05-28 00:00:00,1902.50,138279.40,72.68,6.3,4,15435.65
2021-05-29 00:00:00,1902.50,138279.40,72.68,6.3,4,15435.65
2021-05-30 00:00:00,1902.50,138279.40,72.68,6.3,4,15435.65
2021-05-31 00:00:00,1902.50,137728.64,72.39,6.3,4,15582.80
2021-06-01 00:00:00,1902.90,137935.89,72.49,6.26,4,15574.85
2021-06-02 00:00:00,1907.50,138970.92,72.86,6.26,4,15576.20
2021-06-03 00:00:00,1871.20,136532.30,72.97,6.26,4,15690.35
2021-06-04 00:00:00,1889.80,138038.93,73.04,6.26,4,15670.25
2021-06-05 00:00:00,1889.80,138038.93,73.04,6.26,4,15670.25
2021-06-06 00:00:00,1889.80,138038.93,73.04,6.26,4,15670.25
2021-06-07 00:00:00,1896.80,138295.12,72.91,6.26,4,15751.65
2021-06-08 00:00:00,1892.20,137769.95,72.81,6.26,4,15740.10
2021-06-09 00:00:00,1893.20,138156.84,72.98,6.26,4,15635.35
2021-06-10 00:00:00,1894.20,138248.75,72.99,6.26,4,15737.75
2021-06-11 00:00:00,1877.40,137073.29,73.01,6.26,4,15799.35
2021-06-12 00:00:00,1877.40,137073.29,73.01,6.26,4,15799.35
2021-06-13 00:00:00,1877.40,137073.29,73.01,6.26,4,15799.35
2021-06-14 00:00:00,1864.00,136503.70,73.23,6.26,4,15811.85
2021-06-15 00:00:00,1854.50,135713.80,73.18,6.26,4,15869.25
2021-06-16 00:00:00,1859.50,136384.48,73.34,6.26,4,15767.55
2021-06-17 00:00:00,1773.80,130949.19,73.82,6.26,4,15691.40
2021-06-18 00:00:00,1767.90,131273.47,74.25,6.26,4,15683.35
2021-06-19 00:00:00,1767.90,131273.47,74.25,6.26,4,15683.35
2021-06-20 00:00:00,1767.90,131273.47,74.25,6.26,4,15683.35
2021-06-21 00:00:00,1781.80,132109.60,74.14,6.26,4,15746.50
2021-06-22 00:00:00,1776.30,131686.36,74.14,6.26,4,15772.75
2021-06-23 00:00:00,1782.30,132482.28,74.33,6.26,4,15686.95
2021-06-24 00:00:00,1775.60,131832.80,74.25,6.26,4,15790.45
2021-06-25 00:00:00,1776.60,131806.49,74.19,6.26,4,15860.35
2021-06-26 00:00:00,1776.60,131806.49,74.19,6.26,4,15860.35
2021-06-27 00:00:00,1776.60,131806.49,74.19,6.26,4,15860.35
2021-06-28 00:00:00,1779.60,132069.45,74.21,6.26,4,15814.70
2021-06-29 00:00:00,1762.80,130950.31,74.29,6.26,4,15748.45
2021-06-30 00:00:00,1770.80,131548.48,74.29,6.26,4,15721.50
2021-07-01 00:00:00,1775.90,132075.46,74.37,5.59,4,15680.00
2021-07-02 00:00:00,1782.60,132883.91,74.54,5.59,4,15722.20
2021-07-03 00:00:00,1782.60,132883.91,74.54,5.59,4,15722.20
2021-07-04 00:00:00,1782.60,132883.91,74.54,5.59,4,15722.20
2021-07-05 00:00:00,1782.60,132771.25,74.48,5.59,4,15834.35
2021-07-06 00:00:00,1793.50,133288.98,74.32,5.59,4,15818.25
2021-07-07 00:00:00,1801.50,134685.37,74.76,5.59,4,15879.65
2021-07-08 00:00:00,1799.60,134649.49,74.82,5.59,4,15727.90
2021-07-09 00:00:00,1810.00,135245.73,74.72,5.59,4,15689.80
2021-07-10 00:00:00,1810.00,135245.73,74.72,5.59,4,15689.80
2021-07-11 00:00:00,1810.00,135245.73,74.72,5.59,4,15689.80
2021-07-12 00:00:00,1805.50,134492.60,74.49,5.59,4,15692.60
2021-07-13 00:00:00,1809.40,134875.76,74.54,5.59,4,15812.35
2021-07-14 00:00:00,1824.30,136200.61,74.66,5.59,4,15853.95
2021-07-15 00:00:00,1828.40,136159.31,74.47,5.59,4,15924.20
2021-07-16 00:00:00,1814.50,135247.39,74.54,5.59,4,15923.40
2021-07-17 00:00:00,1814.50,135247.39,74.54,5.59,4,15923.40
2021-07-18 00:00:00,1814.50,135247.39,74.54,5.59,4,15923.40
2021-07-19 00:00:00,1808.70,134986.53,74.63,5.59,4,15752.40
2021-07-20 00:00:00,1810.90,135805.55,74.99,5.59,4,15632.10
2021-07-21 00:00:00,1802.90,134364.73,74.53,5.59,4,15632.10
2021-07-22 00:00:00,1805.00,134364.56,74.44,5.59,4,15824.05
2021-07-23 00:00:00,1801.40,134117.84,74.45,5.59,4,15856.05
2021-07-24 00:00:00,1801.40,134117.84,74.45,5.59,4,15856.05
2021-07-25 00:00:00,1801.40,134117.84,74.45,5.59,4,15856.05
2021-07-26 00:00:00,1798.70,133911.23,74.45,5.59,4,15824.45
2021-07-27 00:00:00,1799.50,133683.95,74.29,5.59,4,15746.45
2021-07-28 00:00:00,1799.50,134066.88,74.50,5.59,4,15709.40
2021-07-29 00:00:00,1831.20,136222.96,74.39,5.59,4,15778.45
2021-07-30 00:00:00,1812.60,134589.17,74.25,5.59,4,15763.05
2021-07-31 00:00:00,1812.60,134589.17,74.25,5.59,4,15763.05
2021-08-01 00:00:00,1812.60,134589.17,74.25,5.3,4,15763.05
2021-08-02 00:00:00,1818.10,135228.63,74.38,5.3,4,15885.15
2021-08-03 00:00:00,1810.10,134548.35,74.33,5.3,4,16130.75
2021-08-04 00:00:00,1810.50,134365.17,74.21,5.3,4,16258.80
2021-08-05 00:00:00,1805.10,133909.53,74.18,5.3,4,16294.60
2021-08-06 00:00:00,1760.00,130384.32,74.08,5.3,4,16238.20
2021-08-07 00:00:00,1760.00,130384.32,74.08,5.3,4,16238.20
2021-08-08 00:00:00,1760.00,130384.32,74.08,5.3,4,16238.20
2021-08-09 00:00:00,1723.40,128378.48,74.49,5.3,4,16258.25
2021-08-10 00:00:00,1728.80,128737.17,74.47,5.3,4,16280.10
2021-08-11 00:00:00,1750.40,130291.90,74.44,5.3,4,16282.25
2021-08-12 00:00:00,1749.00,129606.14,74.10,5.3,4,16364.40
2021-08-13 00:00:00,1775.20,131826.53,74.26,5.3,4,16529.10
2021-08-14 00:00:00,1775.20,131826.53,74.26,5.3,4,16529.10
2021-08-15 00:00:00,1775.20,131826.53,74.26,5.3,4,16529.10
2021-08-16 00:00:00,1786.90,132618.00,74.22,5.3,4,16563.05
2021-08-17 00:00:00,1785.00,132330.98,74.14,5.3,4,16614.60
2021-08-18 00:00:00,1781.60,132487.79,74.36,5.3,4,16568.85
2021-08-19 00:00:00,1780.20,132215.09,74.27,5.3,4,16568.85
2021-08-20 00:00:00,1781.00,132558.58,74.43,5.3,4,16450.50
2021-08-21 00:00:00,1781.00,132558.58,74.43,5.3,4,16450.50
2021-08-22 00:00:00,1781.00,132558.58,74.43,5.3,4,16450.50
2021-08-23 00:00:00,1803.20,133980.46,74.30,5.3,4,16496.45
2021-08-24 00:00:00,1805.60,133805.62,74.11,5.3,4,16624.60
2021-08-25 00:00:00,1788.20,132585.72,74.14,5.3,4,16634.65
2021-08-26 00:00:00,1792.20,132802.01,74.10,5.3,4,16636.90
2021-08-27 00:00:00,1816.60,134711.78,74.16,5.3,4,16705.20
2021-08-28 00:00:00,1816.60,134711.78,74.16,5.3,4,16705.20
2021-08-29 00:00:00,1816.60,134711.78,74.16,5.3,4,16705.20
2021-08-30 00:00:00,1809.00,132955.34,73.50,5.3,4,16931.05
2021-08-31 00:00:00,1815.00,133241.33,73.41,5.3,4,17132.20
2021-09-01 00:00:00,1813.10,132350.31,73.00,4.35,4,17076.25
2021-09-02 00:00:00,1808.70,132008.15,72.99,4.35,4,17234.15
2021-09-03 00:00:00,1830.90,133755.12,73.05,4.35,4,17323.60
2021-09-04 00:00:00,1830.90,133755.12,73.05,4.35,4,17323.60
2021-09-05 00:00:00,1830.90,133755.12,73.05,4.35,4,17323.60
2021-09-06 00:00:00,1830.90,133645.63,72.99,4.35,4,17377.80
2021-09-07 00:00:00,1795.90,131298.25,73.11,4.35,4,17362.10
2021-09-08 00:00:00,1790.70,131420.19,73.39,4.35,4,17353.50
2021-09-09 00:00:00,1797.40,132628.35,73.79,4.35,4,17369.25
2021-09-10 00:00:00,1789.60,131603.61,73.54,4.35,4,17369.25
2021-09-11 00:00:00,1789.60,131603.61,73.54,4.35,4,17369.25
2021-09-12 00:00:00,1789.60,131603.61,73.54,4.35,4,17369.25
2021-09-13 00:00:00,1792.00,131755.54,73.52,4.35,4,17355.30
2021-09-14 00:00:00,1804.70,132719.08,73.54,4.35,4,17380.00
2021-09-15 00:00:00,1792.40,132011.70,73.65,4.35,4,17519.45
2021-09-16 00:00:00,1754.60,128854.32,73.44,4.35,4,17629.50
2021-09-17 00:00:00,1749.40,128694.44,73.56,4.35,4,17585.15
2021-09-18 00:00:00,1749.40,128694.44,73.56,4.35,4,17585.15
2021-09-19 00:00:00,1749.40,128694.44,73.56,4.35,4,17585.15
2021-09-20 00:00:00,1761.80,129837.79,73.70,4.35,4,17396.90
2021-09-21 00:00:00,1776.00,130818.38,73.66,4.35,4,17562.00
2021-09-22 00:00:00,1776.70,131107.49,73.79,4.35,4,17546.65
2021-09-23 00:00:00,1747.70,129111.16,73.87,4.35,4,17822.95
2021-09-24 00:00:00,1749.70,129197.84,73.84,4.35,4,17853.20
2021-09-25 00:00:00,1749.70,129197.84,73.84,4.35,4,17853.20
2021-09-26 00:00:00,1749.70,129197.84,73.84,4.35,4,17853.20
2021-09-27 00:00:00,1750.00,129172.57,73.81,4.35,4,17855.10
2021-09-28 00:00:00,1735.80,128145.96,73.83,4.35,4,17748.60
2021-09-29 00:00:00,1721.50,127672.12,74.16,4.35,4,17711.30
2021-09-30 00:00:00,1755.30,130457.41,74.32,4.35,4,17618.15
2021-10-01 00:00:00,1757.00,130464.98,74.25,4.48,4,17532.05
2021-10-02 00:00:00,1757.00,130464.98,74.25,4.48,4,17532.05
2021-10-03 00:00:00,1757.00,130464.98,74.25,4.48,4,17532.05
2021-10-04 00:00:00,1766.20,130967.43,74.15,4.48,4,17691.25
2021-10-05 00:00:00,1759.60,131218.30,74.57,4.48,4,17822.30
2021-10-06 00:00:00,1760.50,131268.52,74.56,4.48,4,17646.00
2021-10-07 00:00:00,1757.90,131420.61,74.76,4.48,4,17790.35
2021-10-08 00:00:00,1756.30,131423.94,74.83,4.48,4,17895.20
2021-10-09 00:00:00,1756.30,131423.94,74.83,4.48,4,17895.20
2021-10-10 00:00:00,1756.30,131423.94,74.83,4.48,4,17895.20
2021-10-11 00:00:00,1754.60,132131.56,75.31,4.48,4,17945.95
2021-10-12 00:00:00,1758.30,132580.40,75.40,4.48,4,17991.95
2021-10-13 00:00:00,1793.70,135395.47,75.48,4.48,4,18161.75
2021-10-14 00:00:00,1796.70,135302.82,75.31,4.48,4,18338.55
2021-10-15 00:00:00,1767.20,132531.17,75.00,4.48,4,18338.55
2021-10-16 00:00:00,1767.20,132531.17,75.00,4.48,4,18338.55
2021-10-17 00:00:00,1767.20,132531.17,75.00,4.48,4,18338.55
2021-10-18 00:00:00,1764.80,132370.41,75.01,4.48,4,18477.05
2021-10-19 00:00:00,1769.70,133144.25,75.24,4.48,4,18418.75
2021-10-20 00:00:00,1784.10,134021.77,75.12,4.48,4,18266.60
2021-10-21 00:00:00,1781.20,133250.14,74.81,4.48,4,18178.10
2021-10-22 00:00:00,1795.50,134420.83,74.87,4.48,4,18114.90
2021-10-23 00:00:00,1795.50,134420.83,74.87,4.48,4,18114.90
2021-10-24 00:00:00,1795.50,134420.83,74.87,4.48,4,18114.90
2021-10-25 00:00:00,1806.00,135438.62,74.99,4.48,4,18125.40
2021-10-26 00:00:00,1792.70,134613.65,75.09,4.48,4,18268.40
2021-10-27 00:00:00,1797.90,134642.76,74.89,4.48,4,18210.95
2021-10-28 00:00:00,1801.60,135210.08,75.05,4.48,4,17857.25
2021-10-29 00:00:00,1783.00,133363.41,74.80,4.48,4,17671.65
2021-10-30 00:00:00,1783.00,133363.41,74.80,4.48,4,17671.65
2021-10-31 00:00:00,1783.00,133363.41,74.80,4.48,4,17671.65
2021-11-01 00:00:00,1795.10,134503.79,74.93,4.91,4,17929.65
2021-11-02 00:00:00,1788.70,133848.24,74.83,4.91,4,17888.95
2021-11-03 00:00:00,1763.60,131762.08,74.71,4.91,4,17829.20
2021-11-04 00:00:00,1793.00,133462.85,74.44,4.91,4,17916.80
2021-11-05 00:00:00,1816.40,135282.03,74.48,4.91,4,17916.80
2021-11-06 00:00:00,1816.40,135282.03,74.48,4.91,4,17916.80
2021-11-07 00:00:00,1816.40,135282.03,74.48,4.91,4,17916.80
2021-11-08 00:00:00,1827.40,135576.82,74.19,4.91,4,18068.55
2021-11-09 00:00:00,1830.20,135285.64,73.92,4.91,4,18044.25
2021-11-10 00:00:00,1847.60,137045.35,74.17,4.91,4,18017.20
2021-11-11 00:00:00,1863.20,138631.21,74.40,4.91,4,17873.60
2021-11-12 00:00:00,1867.90,138826.25,74.32,4.91,4,18102.75
2021-11-13 00:00:00,1867.90,138826.25,74.32,4.91,4,18102.75
2021-11-14 00:00:00,1867.90,138826.25,74.32,4.91,4,18102.75
2021-11-15 00:00:00,1866.10,138725.87,74.34,4.91,4,18109.45
2021-11-16 00:00:00,1853.60,137972.89,74.44,4.91,4,17999.20
2021-11-17 00:00:00,1869.70,139215.25,74.46,4.91,4,17898.65
2021-11-18 00:00:00,1861.00,138197.49,74.26,4.91,4,17764.80
2021-11-19 00:00:00,1851.20,137311.65,74.17,4.91,4,17764.80
2021-11-20 00:00:00,1851.20,137311.65,74.17,4.91,4,17764.80
2021-11-21 00:00:00,1851.20,137311.65,74.17,4.91,4,17764.80
2021-11-22 00:00:00,1806.00,134190.49,74.30,4.91,4,17416.55
2021-11-23 00:00:00,1783.50,132745.55,74.43,4.91,4,17503.35
2021-11-24 00:00:00,1784.10,132820.89,74.45,4.91,4,17415.05
2021-11-25 00:00:00,1784.10,133138.46,74.63,4.91,4,17536.25
2021-11-26 00:00:00,1785.30,133015.21,74.51,4.91,4,17026.45
2021-11-27 00:00:00,1785.30,133015.21,74.51,4.91,4,17026.45
2021-11-28 00:00:00,1785.30,133015.21,74.51,4.91,4,17026.45
2021-11-29 00:00:00,1782.30,133639.71,74.98,4.91,4,17053.95
2021-11-30 00:00:00,1773.60,133117.37,75.05,4.91,4,16983.20
2021-12-01 00:00:00,1781.60,133710.69,75.05,5.66,4,17166.90
2021-12-02 00:00:00,1760.70,132084.01,75.02,5.66,4,17401.65
2021-12-03 00:00:00,1782.00,133620.59,74.98,5.66,4,17196.70
2021-12-04 00:00:00,1782.00,133620.59,74.98,5.66,4,17196.70
2021-12-05 00:00:00,1782.00,133620.59,74.98,5.66,4,17196.70
2021-12-06 00:00:00,1777.50,133728.44,75.23,5.66,4,16912.25
2021-12-07 00:00:00,1782.60,134392.52,75.39,5.66,4,17176.70
2021-12-08 00:00:00,1783.40,134483.70,75.41,5.66,4,17469.75
2021-12-09 00:00:00,1774.60,133775.20,75.38,5.66,4,17516.85
2021-12-10 00:00:00,1782.90,134785.81,75.60,5.66,4,17511.30
2021-12-11 00:00:00,1782.90,134785.81,75.60,5.66,4,17511.30
2021-12-12 00:00:00,1782.90,134785.81,75.60,5.66,4,17511.30
2021-12-13 00:00:00,1786.30,135240.78,75.71,5.66,4,17368.25
2021-12-14 00:00:00,1770.40,134243.94,75.83,5.66,4,17324.90
2021-12-15 00:00:00,1762.60,134040.80,76.05,5.66,4,17221.40
2021-12-16 00:00:00,1796.60,136921.40,76.21,5.66,4,17248.40
2021-12-17 00:00:00,1803.80,137390.95,76.17,5.66,4,16985.20
2021-12-18 00:00:00,1803.80,137390.95,76.17,5.66,4,16985.20
2021-12-19 00:00:00,1803.80,137390.95,76.17,5.66,4,16985.20
2021-12-20 00:00:00,1793.70,136331.95,76.01,5.66,4,16614.20
2021-12-21 00:00:00,1787.90,135448.98,75.76,5.66,4,16770.85
2021-12-22 00:00:00,1801.60,136356.62,75.69,5.66,4,16955.45
2021-12-23 00:00:00,1811.20,136670.44,75.46,5.66,4,17072.60
2021-12-24 00:00:00,1811.20,135962.07,75.07,5.66,4,17003.75
2021-12-25 00:00:00,1811.20,135962.07,75.07,5.66,4,17003.75
2021-12-26 00:00:00,1811.20,135962.07,75.07,5.66,4,17003.75
2021-12-27 00:00:00,1808.10,136177.05,75.32,5.66,4,17086.25
2021-12-28 00:00:00,1810.20,135729.34,74.98,5.66,4,17233.25
2021-12-29 00:00:00,1805.10,134922.20,74.75,5.66,4,17213.60
2021-12-30 00:00:00,1812.70,135173.57,74.57,5.66,4,17203.95
2021-12-31 00:00:00,1827.50,136023.01,74.43,5.66,4,17354.05
2022-01-01 00:00:00,1827.50,136023.01,74.43,6.01,4,17354.05
2022-01-02 00:00:00,1827.50,136023.01,74.43,6.01,4,17354.05
2022-01-03 00:00:00,1799.40,134080.14,74.51,6.01,4,17625.70
2022-01-04 00:00:00,1814.00,134967.58,74.40,6.01,4,17805.25
2022-01-05 00:00:00,1824.60,135996.37,74.53,6.01,4,17925.25
2022-01-06 00:00:00,1788.70,133133.12,74.43,6.01,4,17745.90
2022-01-07 00:00:00,1797.00,133731.48,74.42,6.01,4,17812.70
2022-01-08 00:00:00,1797.00,133731.48,74.42,6.01,4,17812.70
2022-01-09 00:00:00,1797.00,133731.48,74.42,6.01,4,17812.70
2022-01-10 00:00:00,1798.40,133567.16,74.27,6.01,4,18003.30
2022-01-11 00:00:00,1818.60,134680.06,74.06,6.01,4,18055.75
2022-01-12 00:00:00,1827.20,134875.31,73.82,6.01,4,18212.35
2022-01-13 00:00:00,1821.20,134402.92,73.80,6.01,4,18257.80
2022-01-14 00:00:00,1816.50,134370.68,73.97,6.01,4,18255.75
2022-01-15 00:00:00,1816.50,134370.68,73.97,6.01,4,18255.75
2022-01-16 00:00:00,1816.50,134370.68,73.97,6.01,4,18255.75
2022-01-17 00:00:00,1816.50,135109.45,74.38,6.01,4,18308.10
2022-01-18 00:00:00,1812.30,134572.51,74.26,6.01,4,18113.05
2022-01-19 00:00:00,1843.10,137531.56,74.62,6.01,4,17938.40
2022-01-20 00:00:00,1842.50,137172.66,74.45,6.01,4,17757.00
2022-01-21 00:00:00,1831.80,136381.55,74.45,6.01,4,17617.15
2022-01-22 00:00:00,1831.80,136381.55,74.45,6.01,4,17617.15
2022-01-23 00:00:00,1831.80,136381.55,74.45,6.01,4,17617.15
2022-01-24 00:00:00,1841.70,137046.79,74.41,6.01,4,17149.10
2022-01-25 00:00:00,1852.70,138294.41,74.64,6.01,4,17277.95
2022-01-26 00:00:00,1829.90,136839.92,74.78,6.01,4,17277.95
2022-01-27 00:00:00,1793.30,134309.20,74.89,6.01,4,17110.15
2022-01-28 00:00:00,1784.90,134241.08,75.21,6.01,4,17101.95
2022-01-29 00:00:00,1784.90,134241.08,75.21,6.01,4,17101.95
2022-01-30 00:00:00,1784.90,134241.08,75.21,6.01,4,17101.95
2022-01-31 00:00:00,1795.00,134695.01,75.04,6.01,4,17339.85
2022-02-01 00:00:00,1800.30,134222.81,74.56,6.07,4,17576.85
2022-02-02 00:00:00,1809.20,135229.55,74.75,6.07,4,17780.00
2022-02-03 00:00:00,1803.00,134904.79,74.82,6.07,4,17560.20
2022-02-04 00:00:00,1806.60,134851.66,74.64,6.07,4,17516.30
2022-02-05 00:00:00,1806.60,134851.66,74.64,6.07,4,17516.30
2022-02-06 00:00:00,1806.60,134851.66,74.64,6.07,4,17516.30
2022-02-07 00:00:00,1820.60,135893.58,74.64,6.07,4,17213.60
2022-02-08 00:00:00,1826.60,136370.85,74.66,6.07,4,17266.75
2022-02-09 00:00:00,1835.20,137080.62,74.70,6.07,4,17463.80
2022-02-10 00:00:00,1836.20,137364.10,74.81,6.07,4,17605.85
2022-02-11 00:00:00,1840.80,139051.09,75.54,6.07,4,17374.75
2022-02-12 00:00:00,1840.80,139051.09,75.54,6.07,4,17374.75
2022-02-13 00:00:00,1840.80,139051.09,75.54,6.07,4,17374.75
2022-02-14 00:00:00,1868.00,140736.99,75.34,6.07,4,16842.80
2022-02-15 00:00:00,1854.80,140381.29,75.69,6.07,4,17352.45
2022-02-16 00:00:00,1870.20,140591.90,75.17,6.07,4,17322.20
2022-02-17 00:00:00,1900.70,142632.33,75.04,6.07,4,17304.60
2022-02-18 00:00:00,1898.60,142514.62,75.06,6.07,4,17276.30
2022-02-19 00:00:00,1898.60,142514.62,75.06,6.07,4,17276.30
2022-02-20 00:00:00,1898.60,142514.62,75.06,6.07,4,17276.30
2022-02-21 00:00:00,1898.60,141792.01,74.68,6.07,4,17206.65
2022-02-22 00:00:00,1906.10,142036.85,74.52,6.07,4,17092.20
2022-02-23 00:00:00,1909.20,142470.23,74.62,6.07,4,17063.25
2022-02-24 00:00:00,1925.10,143675.99,74.63,6.07,4,16247.95
2022-02-25 00:00:00,1886.50,142257.76,75.41,6.07,4,16658.40
2022-02-26 00:00:00,1886.50,142257.76,75.41,6.07,4,16658.40
2022-02-27 00:00:00,1886.50,142257.76,75.41,6.07,4,16658.40
2022-02-28 00:00:00,1899.40,142584.16,75.07,6.07,4,16793.90
2022-03-01 00:00:00,1942.40,146233.19,75.28,6.95,4,16793.90
2022-03-02 00:00:00,1920.90,145606.53,75.80,6.95,4,16605.95
2022-03-03 00:00:00,1934.40,146300.60,75.63,6.95,4,16498.05
2022-03-04 00:00:00,1965.10,149134.78,75.89,6.95,4,16245.35
2022-03-05 00:00:00,1965.10,149134.78,75.89,6.95,4,16245.35
2022-03-06 00:00:00,1965.10,149134.78,75.89,6.95,4,16245.35
2022-03-07 00:00:00,1993.90,152369.85,76.42,6.95,4,15863.15
2022-03-08 00:00:00,2040.10,157252.54,77.08,6.95,4,16013.45
2022-03-09 00:00:00,1985.90,152744.50,76.91,6.95,4,16345.35
2022-03-10 00:00:00,1998.10,152125.15,76.13,6.95,4,16594.90
2022-03-11 00:00:00,1982.70,151300.43,76.31,6.95,4,16630.45
2022-03-12 00:00:00,1982.70,151300.43,76.31,6.95,4,16630.45
2022-03-13 00:00:00,1982.70,151300.43,76.31,6.95,4,16630.45
2022-03-14 00:00:00,1959.60,150406.55,76.75,6.95,4,16871.30
2022-03-15 00:00:00,1928.50,147511.15,76.49,6.95,4,16663.00
2022-03-16 00:00:00,1908.00,145515.34,76.27,6.95,4,16975.35
2022-03-17 00:00:00,1942.10,147646.60,76.02,6.95,4,17287.05
2022-03-18 00:00:00,1928.20,146507.71,75.98,6.95,4,17287.05
2022-03-19 00:00:00,1928.20,146507.71,75.98,6.95,4,17287.05
2022-03-20 00:00:00,1928.20,146507.71,75.98,6.95,4,17287.05
